"Fnum","Time","Source","Destination","Protocol","Length","Info"
"6667","6.383581","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1488, ID=00a0)"
"6668","6.383593","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1504, ID=00a0)"
"6669","6.383605","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1520, ID=00a0)"
"6670","6.383617","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1536, ID=00a0)"
"6671","6.383631","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1552, ID=00a0)"
"6672","6.383643","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1568, ID=00a0)"
"6673","6.383657","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1584, ID=00a0)"
"6674","6.383669","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1600, ID=00a0)"
"6675","6.383681","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1616, ID=00a0)"
"6676","6.383693","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1632, ID=00a0)"
"6677","6.383708","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1648, ID=00a0)"
"6678","6.383720","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1664, ID=00a0)"
"6679","6.383733","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1680, ID=00a0)"
"6680","6.383745","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1696, ID=00a0)"
"6681","6.383757","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1712, ID=00a0)"
"6682","6.383771","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1728, ID=00a0)"
"6683","6.383783","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1744, ID=00a0)"
"6684","6.383795","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1760, ID=00a0)"
"6685","6.383807","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1776, ID=00a0)"
"6686","6.383819","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1792, ID=00a0)"
"6687","6.383832","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1808, ID=00a0)"
"6688","6.383846","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1824, ID=00a0)"
"6689","6.383859","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1840, ID=00a0)"
"6690","6.383871","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1856, ID=00a0)"
"6691","6.383884","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1872, ID=00a0)"
"6692","6.383903","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1888, ID=00a0)"
"6693","6.383916","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1904, ID=00a0)"
"6694","6.383928","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1920, ID=00a0)"
"6695","6.383940","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1936, ID=00a0)"
"6696","6.383952","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1952, ID=00a0)"
"6697","6.383964","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1968, ID=00a0)"
"6698","6.383978","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1984, ID=00a0)"
"6699","6.383990","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2000, ID=00a0)"
"6700","6.384002","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2016, ID=00a0)"
"6701","6.384015","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2032, ID=00a0)"
"6702","6.384027","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2048, ID=00a0)"
"6703","6.384038","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2064, ID=00a0)"
"6704","6.384052","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2080, ID=00a0)"
"6705","6.384065","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2096, ID=00a0)"
"6706","6.384076","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2112, ID=00a0)"
"6707","6.384088","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2128, ID=00a0)"
"6708","6.384100","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2144, ID=00a0)"
"6709","6.384114","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2160, ID=00a0)"
"6710","6.384126","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2176, ID=00a0)"
"6711","6.384138","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2192, ID=00a0)"
"6712","6.384150","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2208, ID=00a0)"
"6713","6.384162","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2224, ID=00a0)"
"6714","6.384174","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2240, ID=00a0)"
"6715","6.384188","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2256, ID=00a0)"
"6716","6.384200","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2272, ID=00a0)"
"6717","6.384212","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2288, ID=00a0)"
"6718","6.384224","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2304, ID=00a0)"
"6719","6.384236","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2320, ID=00a0)"
"6720","6.384248","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2336, ID=00a0)"
"6721","6.384260","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2352, ID=00a0)"
"6722","6.384274","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2368, ID=00a0)"
"6723","6.384286","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2384, ID=00a0)"
"6724","6.384298","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2400, ID=00a0)"
"6725","6.384310","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2416, ID=00a0)"
"6726","6.384322","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2432, ID=00a0)"
"6727","6.384335","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2448, ID=00a0)"
"6728","6.384347","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2464, ID=00a0)"
"6729","6.384360","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2480, ID=00a0)"
"6730","6.384372","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2496, ID=00a0)"
"6731","6.384384","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2512, ID=00a0)"
"6732","6.384400","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2528, ID=00a0)"
"6733","6.384412","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2544, ID=00a0)"
"6734","6.384454","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2560, ID=00a0)"
"6735","6.384468","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2576, ID=00a0)"
"6736","6.384480","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2592, ID=00a0)"
"6737","6.384492","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2608, ID=00a0)"
"6738","6.384504","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2624, ID=00a0)"
"6739","6.384515","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2640, ID=00a0)"
"6740","6.384527","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2656, ID=00a0)"
"6741","6.384539","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2672, ID=00a0)"
"6742","6.384551","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2688, ID=00a0)"
"6743","6.384564","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2704, ID=00a0)"
"6744","6.384576","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2720, ID=00a0)"
"6745","6.384592","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2736, ID=00a0)"
"6746","6.384604","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2752, ID=00a0)"
"6747","6.384616","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2768, ID=00a0)"
"6748","6.384630","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2784, ID=00a0)"
"6749","6.384642","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2800, ID=00a0)"
"6750","6.384654","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2816, ID=00a0)"
"6751","6.384667","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2832, ID=00a0)"
"6752","6.384679","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2848, ID=00a0)"
"6753","6.384691","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2864, ID=00a0)"
"6754","6.384705","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2880, ID=00a0)"
"6755","6.384718","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2896, ID=00a0)"
"6756","6.384730","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2912, ID=00a0)"
"6757","6.384742","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2928, ID=00a0)"
"6758","6.384754","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2944, ID=00a0)"
"6759","6.384768","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2960, ID=00a0)"
"6760","6.384781","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2976, ID=00a0)"
"6761","6.384793","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2992, ID=00a0)"
"6762","6.384804","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3008, ID=00a0)"
"6763","6.384816","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3024, ID=00a0)"
"6764","6.384828","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3040, ID=00a0)"
"6765","6.384843","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3056, ID=00a0)"
"6766","6.384857","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3072, ID=00a0)"
"6767","6.384870","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3088, ID=00a0)"
"6768","6.384882","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3104, ID=00a0)"
"6769","6.384901","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3120, ID=00a0)"
"6770","6.384917","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3136, ID=00a0)"
"6771","6.384929","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3152, ID=00a0)"
"6772","6.384944","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3168, ID=00a0)"
"6773","6.384956","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3184, ID=00a0)"
"6774","6.384968","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3200, ID=00a0)"
"6775","6.384980","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3216, ID=00a0)"
"6776","6.384992","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3232, ID=00a0)"
"6777","6.385006","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3248, ID=00a0)"
"6778","6.385018","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3264, ID=00a0)"
"6779","6.385029","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3280, ID=00a0)"
"6780","6.385041","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3296, ID=00a0)"
"6781","6.385054","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3312, ID=00a0)"
"6782","6.385066","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3328, ID=00a0)"
"6783","6.385078","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3344, ID=00a0)"
"6784","6.385092","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3360, ID=00a0)"
"6785","6.385104","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3376, ID=00a0)"
"6786","6.385115","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3392, ID=00a0)"
"6787","6.385127","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3408, ID=00a0)"
"6788","6.385142","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3424, ID=00a0)"
"6789","6.385155","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3440, ID=00a0)"
"6790","6.385167","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3456, ID=00a0)"
"6791","6.385180","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3472, ID=00a0)"
"6792","6.385192","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3488, ID=00a0)"
"6793","6.385204","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3504, ID=00a0)"
"6794","6.385218","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3520, ID=00a0)"
"6795","6.385230","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3536, ID=00a0)"
"6796","6.385243","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3552, ID=00a0)"
"6797","6.385255","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3568, ID=00a0)"
"6798","6.385269","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3584, ID=00a0)"
"6799","6.385282","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3600, ID=00a0)"
"6800","6.385294","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3616, ID=00a0)"
"6801","6.385306","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3632, ID=00a0)"
"6802","6.385323","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3648, ID=00a0)"
"6803","6.385339","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3664, ID=00a0)"
"6804","6.385351","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3680, ID=00a0)"
"6805","6.385363","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3696, ID=00a0)"
"6806","6.385377","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3712, ID=00a0)"
"6807","6.385390","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3728, ID=00a0)"
"6808","6.385405","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3744, ID=00a0)"
"6809","6.385417","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3760, ID=00a0)"
"6810","6.385461","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3776, ID=00a0)"
"6811","6.385473","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3792, ID=00a0)"
"6812","6.385488","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3808, ID=00a0)"
"6813","6.385500","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3824, ID=00a0)"
"6814","6.385508","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3840, ID=00a0)"
"6815","6.385520","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3856, ID=00a0)"
"6816","6.385534","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3872, ID=00a0)"
"6817","6.385546","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3888, ID=00a0)"
"6818","6.385558","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3904, ID=00a0)"
"6819","6.385570","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3920, ID=00a0)"
"6820","6.385582","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3936, ID=00a0)"
"6821","6.385595","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3952, ID=00a0)"
"6822","6.385608","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3968, ID=00a0)"
"6823","6.385620","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3984, ID=00a0)"
"6824","6.385634","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4000, ID=00a0)"
"6825","6.385662","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4016, ID=00a0)"
"6826","6.385675","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4032, ID=00a0)"
"6827","6.385689","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4048, ID=00a0)"
"6828","6.385701","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4064, ID=00a0)"
"6829","6.385713","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4080, ID=00a0)"
"6830","6.385725","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4096, ID=00a0)"
"6831","6.385737","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4112, ID=00a0)"
"6832","6.385752","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4128, ID=00a0)"
"6833","6.385763","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4144, ID=00a0)"
"6834","6.385775","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4160, ID=00a0)"
"6835","6.385788","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4176, ID=00a0)"
"6836","6.385800","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4192, ID=00a0)"
"6837","6.385811","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4208, ID=00a0)"
"6838","6.385823","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4224, ID=00a0)"
"6839","6.385835","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4240, ID=00a0)"
"6840","6.385847","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4256, ID=00a0)"
"6841","6.385862","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4272, ID=00a0)"
"6842","6.385874","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4288, ID=00a0)"
"6843","6.385886","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4304, ID=00a0)"
"6844","6.385905","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4320, ID=00a0)"
"6845","6.385918","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4336, ID=00a0)"
"6846","6.385929","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4352, ID=00a0)"
"6847","6.385943","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4368, ID=00a0)"
"6848","6.385955","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4384, ID=00a0)"
"6849","6.385967","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4400, ID=00a0)"
"6850","6.385979","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4416, ID=00a0)"
"6851","6.385991","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4432, ID=00a0)"
"6852","6.386005","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4448, ID=00a0)"
"6853","6.386016","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4464, ID=00a0)"
"6854","6.386029","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4480, ID=00a0)"
"6855","6.386041","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4496, ID=00a0)"
"6856","6.386055","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4512, ID=00a0)"
"6857","6.386068","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4528, ID=00a0)"
"6858","6.386081","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4544, ID=00a0)"
"6859","6.386093","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4560, ID=00a0)"
